Date,Open,High,Low,Close,Volume
2018-06-04 12-AM,7710,7757.55,7709.63,7719.94,61.31
2018-06-03 11-PM,7717,7720.22,7692.6,7710,6.78
2018-06-03 10-PM,7686.56,7717.5,7686.56,7717,28.58
2018-06-03 09-PM,7718.03,7729.59,7682.13,7686.56,9.93
2018-06-03 08-PM,7700.51,7732.67,7694.26,7718.03,9.39
2018-06-03 07-PM,7684.96,7717.81,7651.41,7700.51,38.94
2018-06-03 06-PM,7698.95,7705.84,7675.66,7684.96,15.67
2018-06-03 05-PM,7706.08,7706.1,7673.79,7698.95,87.1
2018-06-03 04-PM,7724.6,7730.04,7701.18,7706.08,17.83
2018-06-03 03-PM,7701.1,7730,7701.1,7724.6,41.06
2018-06-03 02-PM,7721.77,7730.94,7690,7701.1,107.98
2018-06-03 01-PM,7716.65,7749.06,7713.52,7721.77,25.82
2018-06-03 12-PM,7715,7731.03,7702.16,7716.65,22.96
2018-06-03 11-AM,7701.4,7727.57,7701,7715,12.49
2018-06-03 10-AM,7750.1,7759.75,7701,7701.4,55.48
2018-06-03 09-AM,7746.91,7759.96,7728.36,7750.1,42.84
2018-06-03 08-AM,7722.24,7771.9,7710.29,7746.91,41.3
2018-06-03 07-AM,7726.92,7739.61,7712.82,7722.24,22.72
2018-06-03 06-AM,7659.19,7771.97,7642.91,7726.92,70.14
2018-06-03 05-AM,7641.91,7668.4,7641.63,7659.19,20.54
2018-06-03 04-AM,7652.75,7653.12,7630.03,7641.91,11.25
2018-06-03 03-AM,7644.9,7686.16,7621.84,7652.75,111.41
2018-06-03 02-AM,7648.36,7651,7596.15,7644.9,35.97
2018-06-03 01-AM,7658.22,7672,7634.17,7648.36,25.88
2018-06-03 12-AM,7644.23,7660.8,7631.65,7658.22,16.28
2018-06-02 11-PM,7634,7647.88,7623.73,7644.23,24.25
2018-06-02 10-PM,7633.23,7640,7612.5,7634,24.35
2018-06-02 09-PM,7613.77,7649.68,7613.77,7633.23,40.9
2018-06-02 08-PM,7668.7,7671.82,7613.45,7613.77,66.79
2018-06-02 07-PM,7660.09,7673.06,7650.17,7668.7,26.68
2018-06-02 06-PM,7634,7667.97,7630.65,7660.09,32.29
2018-06-02 05-PM,7634.41,7657.82,7625.96,7634,35.19
2018-06-02 04-PM,7614.62,7648.44,7593.8,7634.41,26.35
2018-06-02 03-PM,7639.17,7684.36,7566.79,7614.62,64.04
2018-06-02 02-PM,7642.36,7652,7628,7639.17,31.65
2018-06-02 01-PM,7641.82,7653.64,7629.34,7642.36,18.34
2018-06-02 12-PM,7652.98,7652.98,7624.24,7641.82,48.64
2018-06-02 11-AM,7649.44,7659.16,7610,7652.98,22.67
2018-06-02 10-AM,7650,7677.9,7641.95,7649.44,28.7
2018-06-02 09-AM,7654.99,7660,7628,7650,17.13
2018-06-02 08-AM,7642.18,7710,7638.12,7654.99,55.44
2018-06-02 07-AM,7663.92,7689.73,7631.9,7642.18,46.83
2018-06-02 06-AM,7522.64,7685.76,7472.76,7663.92,100.45
2018-06-02 05-AM,7492,7533.94,7492,7522.64,38.3
2018-06-02 04-AM,7501.05,7502.35,7485.07,7492,6.61
2018-06-02 03-AM,7493.68,7512.59,7493.68,7501.05,7.23
2018-06-02 02-AM,7485.28,7507.93,7484.11,7493.68,5.42
2018-06-02 01-AM,7466.23,7508,7461.42,7485.28,18.12
2018-06-02 12-AM,7530,7533.94,7446.97,7466.23,28.23
2018-06-01 11-PM,7509.98,7536.6,7506.69,7530,9.59
2018-06-01 10-PM,7444.91,7524,7434.89,7509.98,32.1
2018-06-01 09-PM,7441.13,7457.98,7435.83,7444.91,23.0
2018-06-01 08-PM,7442.83,7456.81,7410.46,7441.13,8.67
2018-06-01 07-PM,7393.41,7466.07,7393.41,7442.83,11.43
2018-06-01 06-PM,7417.13,7431.72,7390,7393.41,58.08
2018-06-01 05-PM,7444.9,7448.78,7410.12,7417.13,43.56
2018-06-01 04-PM,7437.52,7451.9,7432.75,7444.9,10.29
2018-06-01 03-PM,7418.5,7455.81,7389.08,7437.52,28.38
2018-06-01 02-PM,7406.71,7436.41,7406.71,7418.5,15.94
2018-06-01 01-PM,7403.43,7425.98,7403.43,7406.71,39.21
2018-06-01 12-PM,7379.06,7419.96,7350.84,7403.43,99.78
2018-06-01 11-AM,7541.08,7570.95,7379.06,7379.06,69.91
2018-06-01 10-AM,7532.53,7560.21,7523.42,7541.08,6.87
2018-06-01 09-AM,7588.1,7598.13,7530.05,7532.53,23.6
2018-06-01 08-AM,7571,7596.44,7560.24,7588.1,17.41
2018-06-01 07-AM,7547.36,7600,7543,7571,62.67
2018-06-01 06-AM,7485.84,7565,7479.66,7547.36,37.0
2018-06-01 05-AM,7479.8,7497.96,7479.8,7485.84,8.34
2018-06-01 04-AM,7488.78,7489.91,7465.2,7479.8,8.15
2018-06-01 03-AM,7490.56,7500,7468.9,7488.78,6.97
2018-06-01 02-AM,7482.98,7519.66,7482.96,7490.56,11.88
2018-06-01 01-AM,7503.15,7511.3,7479.49,7482.98,12.96
2018-06-01 12-AM,7490,7533.48,7485,7503.15,10.75
2018-05-31 11-PM,7450,7491.65,7450,7490,21.43
2018-05-31 10-PM,7545.67,7555.41,7435.66,7450,43.12
2018-05-31 09-PM,7541.72,7564.65,7533.07,7545.67,24.88
2018-05-31 08-PM,7542.02,7564.4,7516.8,7541.72,15.09
2018-05-31 07-PM,7556.11,7565.76,7536.6,7542.02,26.69
2018-05-31 06-PM,7583.85,7592,7556.11,7556.11,21.45
2018-05-31 05-PM,7549.87,7595.59,7545.3,7583.85,108.19
2018-05-31 04-PM,7551,7565.32,7534.84,7549.87,56.38
2018-05-31 03-PM,7549,7583,7536.6,7551,30.63
2018-05-31 02-PM,7529,7558.2,7523.49,7549,40.26
2018-05-31 01-PM,7533.28,7542.1,7494.94,7529,113.13
2018-05-31 12-PM,7529.96,7572,7529.96,7533.28,23.85
2018-05-31 11-AM,7544.54,7554.92,7529.96,7529.96,22.03
2018-05-31 10-AM,7532.01,7549.58,7513.71,7544.54,21.7
2018-05-31 09-AM,7545.65,7565,7523.77,7532.01,14.59
2018-05-31 08-AM,7559.26,7575.66,7511.53,7545.65,29.92
2018-05-31 07-AM,7574.98,7585,7549.47,7559.26,47.95
2018-05-31 06-AM,7490.29,7599,7490.29,7574.98,120.99
2018-05-31 05-AM,7493.48,7513,7478.65,7490.29,54.83
2018-05-31 04-AM,7373.55,7494,7353.11,7493.48,100.23
2018-05-31 03-AM,7340.48,7378,7340.48,7373.55,8.69
2018-05-31 02-AM,7341.05,7349,7339.13,7340.48,17.57
2018-05-31 01-AM,7367.31,7373.39,7337.3,7341.05,18.65
2018-05-31 12-AM,7381,7384.32,7357.19,7367.31,53.64
2018-05-30 11-PM,7355,7394.68,7345.19,7381,26.69
2018-05-30 10-PM,7340.14,7356.38,7330.32,7355,13.28
2018-05-30 09-PM,7341,7347.51,7329.02,7340.14,10.96
2018-05-30 08-PM,7318.21,7350,7318.21,7341,17.37
2018-05-30 07-PM,7296.31,7318.25,7290,7318.21,27.42
2018-05-30 06-PM,7324,7326.31,7292.3,7296.31,27.35
2018-05-30 05-PM,7289.06,7327.15,7280.8,7324,37.47
2018-05-30 04-PM,7330,7355.71,7272.21,7289.06,93.15
2018-05-30 03-PM,7387.98,7387.98,7320,7330,199.68
2018-05-30 02-PM,7501.98,7514.78,7354.67,7387.98,52.97
2018-05-30 01-PM,7515,7529.16,7490.68,7501.98,17.47
2018-05-30 12-PM,7501.24,7539.12,7496,7515,17.61
2018-05-30 11-AM,7493.28,7538.19,7479.85,7501.24,16.19
2018-05-30 10-AM,7491,7515.01,7471.9,7493.28,28.72
2018-05-30 09-AM,7473.03,7500,7454.14,7491,13.06
2018-05-30 08-AM,7484.53,7489.48,7447.32,7473.03,19.4
2018-05-30 07-AM,7449.97,7489.48,7449.5,7484.53,8.9
2018-05-30 06-AM,7491.81,7523.12,7429.82,7449.97,161.02
2018-05-30 05-AM,7478.79,7508.05,7478.79,7491.81,14.75
2018-05-30 04-AM,7485.23,7500,7463.19,7478.79,16.18
2018-05-30 03-AM,7501.86,7509.24,7461.46,7485.23,20.2
2018-05-30 02-AM,7508.03,7555.04,7490,7501.86,43.72
2018-05-30 01-AM,7483.15,7556.23,7483.15,7508.03,91.24
2018-05-30 12-AM,7456.49,7515,7433.23,7483.15,32.32
2018-05-29 11-PM,7419.64,7463.61,7405.81,7456.49,16.39
2018-05-29 10-PM,7489.26,7494.94,7400,7419.64,42.79
2018-05-29 09-PM,7490.53,7511.25,7477.28,7489.26,24.1
2018-05-29 08-PM,7468.28,7525,7460.5,7490.53,34.88
2018-05-29 07-PM,7444.43,7478,7444.43,7468.28,15.23
2018-05-29 06-PM,7511.02,7531,7436.01,7444.43,84.1
2018-05-29 05-PM,7433.18,7511.02,7415,7511.02,96.1
2018-05-29 04-PM,7428.27,7439.19,7412.11,7433.18,17.53
2018-05-29 03-PM,7427.82,7433,7391,7428.27,103.42
2018-05-29 02-PM,7450,7467.34,7406.54,7427.82,61.85
2018-05-29 01-PM,7406.52,7473.98,7406.52,7450,61.55
2018-05-29 12-PM,7399,7468.99,7384.47,7406.52,132.35
2018-05-29 11-AM,7183.59,7490.55,7183.59,7399,464.92
2018-05-29 10-AM,7129.18,7199.3,7114.32,7183.59,79.45
2018-05-29 09-AM,7125.52,7129.2,7099.28,7129.18,14.06
2018-05-29 08-AM,7140.2,7148.19,7113.28,7125.52,23.03
2018-05-29 07-AM,7095.93,7150,7084.36,7140.2,43.6
2018-05-29 06-AM,7090.41,7112,7084.17,7095.93,41.23
2018-05-29 05-AM,7121.85,7122,7055,7090.41,62.27
2018-05-29 04-AM,7121.58,7133.32,7107.11,7121.85,9.69
2018-05-29 03-AM,7088.56,7121.93,7088.56,7121.58,4.26
2018-05-29 02-AM,7119,7119,7068.25,7088.56,11.64
2018-05-29 01-AM,7122.38,7122.38,7055,7119,90.35
2018-05-29 12-AM,7100,7132.51,7100,7122.38,50.21
2018-05-28 11-PM,7140.2,7140.2,7083.34,7100,35.35
2018-05-28 10-PM,7149.96,7155.01,7059.19,7140.2,173.13
2018-05-28 09-PM,7202.99,7205.87,7130,7149.96,53.06
2018-05-28 08-PM,7227.24,7241.44,7192.98,7202.99,32.78
2018-05-28 07-PM,7202,7245,7198.37,7227.24,35.73
2018-05-28 06-PM,7225.72,7239.04,7198.53,7202,15.09
2018-05-28 05-PM,7206.58,7225.72,7186.23,7225.72,29.05
2018-05-28 04-PM,7229.63,7240.29,7183.66,7206.58,23.56
2018-05-28 03-PM,7236.18,7261.55,7207.17,7229.63,27.2
2018-05-28 02-PM,7267.5,7270,7233.6,7236.18,24.43
2018-05-28 01-PM,7280.78,7280.78,7244.29,7267.5,15.05
2018-05-28 12-PM,7200,7306,7162.04,7280.78,54.24
2018-05-28 11-AM,7210,7215.15,7188.02,7200,47.19
2018-05-28 10-AM,7192.87,7229.3,7189.22,7210,31.48
2018-05-28 09-AM,7226,7229.77,7189.13,7192.87,41.71
2018-05-28 08-AM,7222.54,7226,7188.86,7226,24.71
2018-05-28 07-AM,7204.27,7244.04,7191.16,7222.54,58.09
2018-05-28 06-AM,7196.22,7210.21,7155,7204.27,124.41
2018-05-28 05-AM,7307.9,7345,7155.56,7196.22,243.25
2018-05-28 04-AM,7377.94,7383.31,7287.85,7307.9,58.17
2018-05-28 03-AM,7364.34,7450,7354.93,7377.94,52.21
2018-05-28 02-AM,7361.64,7370.69,7345.42,7364.34,33.6
2018-05-28 01-AM,7360,7368,7316,7361.64,21.98
2018-05-28 12-AM,7347.48,7381.64,7336.1,7360,23.96
2018-05-27 11-PM,7340,7370.36,7334.61,7347.48,8.75
2018-05-27 10-PM,7323.37,7340,7316.05,7340,9.42
2018-05-27 09-PM,7313.18,7327,7294,7323.37,10.73
2018-05-27 08-PM,7300,7326.98,7300,7313.18,36.56
2018-05-27 07-PM,7287.44,7305.77,7286.44,7300,9.03
2018-05-27 06-PM,7358.64,7395,7274.02,7287.44,39.63
2018-05-27 05-PM,7340.73,7358.64,7321.84,7358.64,34.97
2018-05-27 04-PM,7330,7349.31,7329,7340.73,42.69
2018-05-27 03-PM,7336.99,7344.16,7321.77,7330,78.12
2018-05-27 02-PM,7292.65,7341.14,7284.88,7336.99,10.51
2018-05-27 01-PM,7310.24,7317.47,7282.63,7292.65,27.88
2018-05-27 12-PM,7330.11,7340.3,7299.39,7310.24,12.39
2018-05-27 11-AM,7320.89,7343.86,7299.37,7330.11,14.36
2018-05-27 10-AM,7318.78,7387.44,7312,7320.89,21.75
2018-05-27 09-AM,7296.27,7327.98,7286.16,7318.78,11.14
2018-05-27 08-AM,7319.49,7323.51,7242.79,7296.27,31.46
2018-05-27 07-AM,7296.02,7349.05,7276.02,7319.49,16.3
2018-05-27 06-AM,7276.1,7307.1,7271.17,7296.02,25.72
2018-05-27 05-AM,7300,7302,7260,7276.1,8.96
2018-05-27 04-AM,7294.5,7307.83,7272.19,7300,23.27
2018-05-27 03-AM,7306.18,7309.17,7263,7294.5,42.15
2018-05-27 02-AM,7270,7322.62,7270,7306.18,35.43
2018-05-27 01-AM,7261.46,7306,7230,7270,71.39
2018-05-27 12-AM,7331.76,7331.76,7222.1,7261.46,98.24
2018-05-26 11-PM,7321.42,7350,7299,7331.76,35.56
2018-05-26 10-PM,7471.7,7471.7,7299,7321.42,103.62
2018-05-26 09-PM,7522.64,7613.09,7454.51,7471.7,48.34
2018-05-26 08-PM,7524.87,7541.53,7521.4,7522.64,4.97
2018-05-26 07-PM,7554.15,7555,7521.4,7524.87,12.54
2018-05-26 06-PM,7550.96,7564.98,7543,7554.15,14.1
2018-05-26 05-PM,7514.16,7566.02,7514.16,7550.96,15.56
2018-05-26 04-PM,7537.03,7546.92,7514.16,7514.16,27.26
2018-05-26 03-PM,7523.7,7541.64,7523.7,7537.03,19.93
2018-05-26 02-PM,7538,7551.27,7517.24,7523.7,8.77
2018-05-26 01-PM,7516.39,7555,7507.08,7538,15.82
2018-05-26 12-PM,7528.89,7540.54,7477.5,7516.39,120.02
2018-05-26 11-AM,7541.01,7549.84,7519.99,7528.89,14.57
2018-05-26 10-AM,7540.01,7546.19,7516.56,7541.01,31.0
2018-05-26 09-AM,7539.84,7560.33,7539.8,7540.01,12.7
2018-05-26 08-AM,7554.42,7568.78,7527.46,7539.84,26.0
2018-05-26 07-AM,7420.95,7617.26,7412.39,7554.42,150.49
2018-05-26 06-AM,7435.96,7440.04,7412.39,7420.95,17.57
2018-05-26 05-AM,7382.3,7437,7377.04,7435.96,21.56
2018-05-26 04-AM,7427.86,7438.93,7381,7382.3,20.68
2018-05-26 03-AM,7412.32,7442.99,7408.91,7427.86,4.2
2018-05-26 02-AM,7437.09,7450.46,7406.65,7412.32,11.81
2018-05-26 01-AM,7436.13,7469,7414.12,7437.09,32.06
2018-05-26 12-AM,7450,7460.15,7412.38,7436.13,32.12
2018-05-25 11-PM,7382.62,7493.8,7368.95,7450,26.44
2018-05-25 10-PM,7437.98,7446,7354.63,7382.62,41.76
2018-05-25 09-PM,7442,7451.04,7413.4,7437.98,7.93
2018-05-25 08-PM,7423.19,7450.97,7388.95,7442,25.13
2018-05-25 07-PM,7415.64,7426.9,7360,7423.19,38.02
2018-05-25 06-PM,7430.85,7442.75,7390,7415.64,42.59
2018-05-25 05-PM,7457.15,7483.13,7405.76,7430.85,71.25
2018-05-25 04-PM,7487.37,7497.93,7455.88,7457.15,37.85
2018-05-25 03-PM,7461.83,7516.18,7424.59,7487.37,37.94
2018-05-25 02-PM,7472.76,7510.74,7460.52,7461.83,31.43
2018-05-25 01-PM,7489.19,7504,7460,7472.76,24.9
2018-05-25 12-PM,7453.38,7530.7,7446.75,7489.19,52.27
2018-05-25 11-AM,7360,7475.2,7337.5,7453.38,78.32
2018-05-25 10-AM,7398.23,7452.94,7338,7360,27.25
2018-05-25 09-AM,7441.26,7454.41,7390.04,7398.23,15.67
2018-05-25 08-AM,7424.92,7454.41,7385.54,7441.26,107.0
2018-05-25 07-AM,7483.26,7500.67,7360,7424.92,118.96
2018-05-25 06-AM,7618.2,7647,7458.78,7483.26,127.98
2018-05-25 05-AM,7582.66,7629.24,7570.27,7618.2,35.16
2018-05-25 04-AM,7599,7620.95,7566.05,7582.66,14.86
2018-05-25 03-AM,7615,7628.95,7566.05,7599,26.39
2018-05-25 02-AM,7555,7647.57,7542.38,7615,40.07
2018-05-25 01-AM,7555.88,7560.13,7512.67,7555,9.52
2018-05-25 12-AM,7575,7580,7516.11,7555.88,20.99
2018-05-24 11-PM,7577.51,7615,7546.34,7575,52.88
2018-05-24 10-PM,7520,7585.5,7502.71,7577.51,31.62
2018-05-24 09-PM,7527.86,7549.92,7467.91,7520,34.93
2018-05-24 08-PM,7588,7591.16,7505,7527.86,35.01
2018-05-24 07-PM,7586.04,7627.4,7554.94,7588,116.01
2018-05-24 06-PM,7519.66,7599,7487.78,7586.04,92.17
2018-05-24 05-PM,7505.78,7537.37,7431.68,7519.66,37.4
2018-05-24 04-PM,7566.51,7570.2,7478.46,7505.78,40.79
2018-05-24 03-PM,7510.31,7569.03,7491.7,7566.51,32.66
2018-05-24 02-PM,7507.43,7566.11,7458,7510.31,59.47
2018-05-24 01-PM,7520.02,7538.68,7468.69,7507.43,109.46
2018-05-24 12-PM,7369.85,7540,7275.94,7520.02,132.58
2018-05-24 11-AM,7349.99,7391.51,7337.13,7369.85,58.19
2018-05-24 10-AM,7380.57,7404.62,7304.2,7349.99,98.01
2018-05-24 09-AM,7397.88,7416.93,7260,7380.57,186.86
2018-05-24 08-AM,7538.13,7554.89,7317.94,7397.88,207.27
2018-05-24 07-AM,7632.32,7674.52,7530,7538.13,59.52
2018-05-24 06-AM,7678.06,7688.38,7611,7632.32,27.41
2018-05-24 05-AM,7715,7720.56,7649.6,7678.06,31.88
2018-05-24 04-AM,7618.66,7719.98,7607.51,7715,100.48
2018-05-24 03-AM,7574,7640,7554.62,7618.66,51.13
2018-05-24 02-AM,7590.86,7610.24,7550.5,7574,58.39
2018-05-24 01-AM,7581.99,7649,7572.94,7590.86,102.85
2018-05-24 12-AM,7509,7618.67,7499.65,7581.99,86.38
2018-05-23 11-PM,7539.96,7559.69,7447.75,7509,54.87
2018-05-23 10-PM,7637.39,7640,7500.13,7539.96,242.65
2018-05-23 09-PM,7578.89,7640,7561.58,7637.39,55.82
2018-05-23 08-PM,7590.11,7650,7529.96,7578.89,127.41
2018-05-23 07-PM,7501.58,7621.39,7493.86,7590.11,106.39
2018-05-23 06-PM,7513.43,7550.51,7450,7501.58,113.92
2018-05-23 05-PM,7610,7625.96,7430,7513.43,215.51
2018-05-23 04-PM,7708,7708,7542.21,7610,326.52
2018-05-23 03-PM,7880.42,7913.02,7658,7708,262.2
2018-05-23 02-PM,7900,7900,7850,7880.42,42.78
2018-05-23 01-PM,7909.33,7929.84,7874.12,7900,40.47
2018-05-23 12-PM,7850.13,7937.31,7831.59,7909.33,75.76
2018-05-23 11-AM,7847.54,7868.4,7802.8,7850.13,64.65
2018-05-23 10-AM,7847.97,7904.02,7821.8,7847.54,98.73
2018-05-23 09-AM,7834.4,7855.6,7800,7847.97,102.04
2018-05-23 08-AM,7844.98,7880,7801,7834.4,75.85
2018-05-23 07-AM,7945.71,7946,7810,7844.98,132.05
2018-05-23 06-AM,7903.62,7951.6,7894.68,7945.71,35.0
2018-05-23 05-AM,7899.04,7927,7886,7903.62,43.88
2018-05-23 04-AM,7950.08,7954,7880,7899.04,44.13
2018-05-23 03-AM,7905.51,7963,7900,7950.08,33.64
2018-05-23 02-AM,7910,7928.48,7878.68,7905.51,48.27
2018-05-23 01-AM,7955.38,7957.5,7859.64,7910,112.09
2018-05-23 12-AM,7985.23,8033,7952.1,7955.38,42.97
2018-05-22 11-PM,7974.75,8036.26,7970,7985.23,78.3
2018-05-22 10-PM,8067.13,8104.98,7955,7974.75,109.19
2018-05-22 09-PM,8099.07,8114.92,8060,8067.13,68.18
2018-05-22 08-PM,8175,8215.1,8093.22,8099.07,94.18
2018-05-22 07-PM,8212,8228.09,8162.94,8175,45.38
2018-05-22 06-PM,8216.97,8225.43,8180,8212,15.31
2018-05-22 05-PM,8224.98,8245,8207.98,8216.97,20.69
2018-05-22 04-PM,8228,8250.15,8220,8224.98,24.14
2018-05-22 03-PM,8227,8246.64,8206.92,8228,40.6
2018-05-22 02-PM,8215.45,8245.98,8200.06,8227,25.08
2018-05-22 01-PM,8175.88,8250,8173.5,8215.45,53.23
2018-05-22 12-PM,8212.35,8219.75,8138.26,8175.88,95.56
2018-05-22 11-AM,8264.03,8272.96,8200.16,8212.35,54.03
2018-05-22 10-AM,8235.59,8270.64,8234.14,8264.03,20.33
2018-05-22 09-AM,8292,8297.91,8211.37,8235.59,112.84
2018-05-22 08-AM,8319.7,8322.61,8288.91,8292,25.04
2018-05-22 07-AM,8314.59,8335.59,8300.38,8319.7,12.71
2018-05-22 06-AM,8290.25,8360.7,8277.02,8314.59,77.77
2018-05-22 05-AM,8278.68,8305.67,8276,8290.25,15.78
2018-05-22 04-AM,8318.11,8322.67,8275,8278.68,37.6
2018-05-22 03-AM,8290.26,8322.67,8278.75,8318.11,16.62
2018-05-22 02-AM,8290,8307.55,8266,8290.26,29.19
2018-05-22 01-AM,8354.11,8372.81,8264.68,8290,68.45
2018-05-22 12-AM,8381.24,8400,8341.31,8354.11,28.85
2018-05-21 11-PM,8392,8419,8379.21,8381.24,17.8
2018-05-21 10-PM,8381.8,8394.03,8362.1,8392,9.43
2018-05-21 09-PM,8408,8419,8380,8381.8,10.44
2018-05-21 08-PM,8383.94,8440,8367,8408,19.92
2018-05-21 07-PM,8335.06,8394.13,8332.9,8383.94,30.66
2018-05-21 06-PM,8374.99,8374.99,8309.88,8335.06,63.65
2018-05-21 05-PM,8388.7,8410.26,8373.52,8374.99,30.18
2018-05-21 04-PM,8403.67,8417.41,8368,8388.7,18.17
2018-05-21 03-PM,8399,8425.98,8370.7,8403.67,40.94
2018-05-21 02-PM,8488.1,8496.53,8360,8399,103.01
2018-05-21 01-PM,8489.74,8511.48,8475.88,8488.1,12.68
2018-05-21 12-PM,8481,8514.14,8465.45,8489.74,18.65
2018-05-21 11-AM,8473.33,8497.3,8434,8481,34.76
2018-05-21 10-AM,8474.97,8492.3,8442,8473.33,45.38
2018-05-21 09-AM,8513.29,8524.96,8468.7,8474.97,37.08
2018-05-21 08-AM,8521.16,8537.38,8484.6,8513.29,23.53
2018-05-21 07-AM,8550.08,8577.94,8519.7,8521.16,21.74
2018-05-21 06-AM,8512.02,8580,8480.8,8550.08,74.33
2018-05-21 05-AM,8520.99,8538.23,8510.1,8512.02,16.09
2018-05-21 04-AM,8500.06,8539.5,8491.91,8520.99,11.03
2018-05-21 03-AM,8500.04,8522,8489.18,8500.06,8.55
2018-05-21 02-AM,8456.21,8518.42,8456.21,8500.04,18.63
2018-05-21 01-AM,8487.95,8499.8,8452,8456.21,24.99
2018-05-21 12-AM,8525,8550,8470,8487.95,26.25
2018-05-20 11-PM,8481.64,8529.14,8481.64,8525,9.25
2018-05-20 10-PM,8532.63,8553.43,8481.64,8481.64,37.97
2018-05-20 09-PM,8548.92,8575,8532.63,8532.63,40.85
2018-05-20 08-PM,8506.15,8585,8506.15,8548.92,38.8
2018-05-20 07-PM,8524.4,8534.75,8481.64,8506.15,75.7
2018-05-20 06-PM,8508.77,8550.34,8505.15,8524.4,44.32
2018-05-20 05-PM,8481.65,8528.84,8469.97,8508.77,73.11
2018-05-20 04-PM,8377.04,8541.17,8377.04,8481.65,132.15
2018-05-20 03-PM,8343.27,8388.11,8336,8377.04,25.68
2018-05-20 02-PM,8332.98,8355,8318,8343.27,8.59
2018-05-20 01-PM,8309.3,8345.48,8280.9,8332.98,39.26
2018-05-20 12-PM,8337.35,8358,8300,8309.3,31.47
2018-05-20 11-AM,8340.47,8352.9,8324.94,8337.35,21.89
2018-05-20 10-AM,8339.14,8383.3,8327,8340.47,49.98
2018-05-20 09-AM,8268.79,8357.6,8268.79,8339.14,39.04
2018-05-20 08-AM,8254.01,8304.1,8247.4,8268.79,13.35
2018-05-20 07-AM,8235.74,8274.96,8223.8,8254.01,7.39
2018-05-20 06-AM,8253.57,8280,8235.74,8235.74,7.98
2018-05-20 05-AM,8252.51,8277.85,8239.69,8253.57,8.75
2018-05-20 04-AM,8242,8269.2,8240.26,8252.51,8.32
2018-05-20 03-AM,8281.55,8287.67,8240.24,8242,19.26
2018-05-20 02-AM,8222.65,8281.55,8208.73,8281.55,21.0
2018-05-20 01-AM,8193.99,8232.47,8156.86,8222.65,36.42
2018-05-20 12-AM,8219.5,8232.6,8184,8193.99,15.09
2018-05-19 11-PM,8224.42,8242.18,8186.68,8219.5,15.23
2018-05-19 10-PM,8186.09,8233.4,8175.75,8224.42,16.42
2018-05-19 09-PM,8265,8273.67,8175.75,8186.09,54.3
2018-05-19 08-PM,8291.57,8318.62,8265,8265,38.51
2018-05-19 07-PM,8284.94,8309.9,8278.23,8291.57,10.73
2018-05-19 06-PM,8305.49,8325.78,8279.34,8284.94,23.52
2018-05-19 05-PM,8278.81,8312.3,8270.8,8305.49,16.66
2018-05-19 04-PM,8300.25,8317.86,8270.5,8278.81,18.38
2018-05-19 03-PM,8297.04,8312,8281.08,8300.25,15.26
2018-05-19 02-PM,8296.21,8323.55,8292.34,8297.04,11.95
2018-05-19 01-PM,8345,8366.28,8296.21,8296.21,71.05
2018-05-19 12-PM,8365.22,8390,8320.62,8345,39.71
2018-05-19 11-AM,8225.73,8365.22,8223.72,8365.22,59.19
2018-05-19 10-AM,8190.04,8245.13,8190,8225.73,11.89
2018-05-19 09-AM,8217.44,8227.4,8181,8190.04,11.34
2018-05-19 08-AM,8164.19,8220.21,8146.4,8217.44,13.57
2018-05-19 07-AM,8222.97,8227.51,8135,8164.19,19.47
2018-05-19 06-AM,8225.6,8244,8210,8222.97,5.43
2018-05-19 05-AM,8245,8245,8212.48,8225.6,11.72
2018-05-19 04-AM,8230.09,8259.91,8213.19,8245,16.98
2018-05-19 03-AM,8202.72,8259.95,8172.48,8230.09,18.29
2018-05-19 02-AM,8200.01,8216.54,8174.52,8202.72,10.15
2018-05-19 01-AM,8213,8214,8163.9,8200.01,33.93
2018-05-19 12-AM,8240,8257.76,8213,8213,33.74
2018-05-18 11-PM,8213,8255.5,8213,8240,17.56
2018-05-18 10-PM,8230,8248.98,8212.48,8213,21.79
2018-05-18 09-PM,8220,8265,8220,8230,16.34
2018-05-18 08-PM,8234.07,8250,8200,8220,9.53
2018-05-18 07-PM,8220.39,8265,8194.4,8234.07,97.76
2018-05-18 06-PM,8100,8230.25,8086.08,8220.39,45.92
2018-05-18 05-PM,8122.7,8146.31,8090.04,8100,29.75
2018-05-18 04-PM,8103.29,8146,8079.31,8122.7,24.39
2018-05-18 03-PM,8071.61,8130,8058.6,8103.29,29.22
2018-05-18 02-PM,8097.38,8097.38,8040.18,8071.61,24.56
2018-05-18 01-PM,8098.33,8127.61,8060,8097.38,44.71
2018-05-18 12-PM,8094.39,8134.89,8080.62,8098.33,40.3
2018-05-18 11-AM,8140.9,8140.9,8061.37,8094.39,43.27
2018-05-18 10-AM,8098.99,8150,8087.98,8140.9,26.72
2018-05-18 09-AM,8120.55,8131.6,8084.03,8098.99,29.05
2018-05-18 08-AM,8086.08,8132.54,8085.05,8120.55,27.21
2018-05-18 07-AM,7966.7,8170,7966.7,8086.08,106.42
2018-05-18 06-AM,8050,8050.24,7966.55,7966.7,22.01
2018-05-18 05-AM,8016.7,8062.02,7994.16,8050,57.79
2018-05-18 04-AM,7990.88,8069.68,7990.88,8016.7,30.84
2018-05-18 03-AM,7996,8020,7973.25,7990.88,33.78
2018-05-18 02-AM,7970.6,8018.18,7958,7996,20.49
