Date,Open,High,Low,Close,Volume
2019-02-19 12-AM,3869.8,3955,3867.63,3922,1022.55
2019-02-18 11-PM,3859.81,3876.39,3856,3869.8,486.08
2019-02-18 10-PM,3851.98,3862.91,3829.13,3859.81,482.98
2019-02-18 09-PM,3865,3877.15,3850.44,3851.98,329.45
2019-02-18 08-PM,3864.85,3875,3852.99,3865,583.6
2019-02-18 07-PM,3882.45,3891.18,3864.24,3864.85,465.48
2019-02-18 06-PM,3868.31,3896.05,3860.92,3882.45,511.5
2019-02-18 05-PM,3861.34,3880,3835.85,3868.31,666.79
2019-02-18 04-PM,3803.58,3916.47,3803.58,3861.34,2115.98
2019-02-18 03-PM,3798.97,3811.78,3779.95,3803.58,549.27
2019-02-18 02-PM,3798.76,3831.55,3783.36,3798.97,1108.22
2019-02-18 01-PM,3732.17,3816.83,3717.43,3798.76,1282.35
2019-02-18 12-PM,3708.3,3745,3691.8,3732.17,434.53
2019-02-18 11-AM,3687.89,3723.13,3686.3,3708.3,357.96
2019-02-18 10-AM,3705.27,3708.74,3679.7,3687.89,418.11
2019-02-18 09-AM,3695.37,3713.08,3695,3705.27,228.58
2019-02-18 08-AM,3689.66,3719.02,3687.17,3695.37,333.95
2019-02-18 07-AM,3693.77,3727.19,3686.55,3689.66,613.9
2019-02-18 06-AM,3680.99,3699.75,3670.66,3693.77,424.55
2019-02-18 05-AM,3672.98,3681,3657.27,3680.99,468.87
2019-02-18 04-AM,3684.33,3693.85,3664.9,3672.98,465.53
2019-02-18 03-AM,3672.08,3696.14,3667.31,3684.33,824.48
2019-02-18 02-AM,3643.37,3675.49,3640.55,3672.08,298.89
2019-02-18 01-AM,3657.69,3713.18,3620.86,3643.37,1432.2
2019-02-18 12-AM,3625.6,3665.34,3614.82,3657.69,683.85
2019-02-17 11-PM,3601,3641.33,3600.14,3625.6,382.71
2019-02-17 10-PM,3585.41,3607.1,3585.41,3601,210.47
2019-02-17 09-PM,3572.79,3606.58,3571.31,3585.41,470.73
2019-02-17 08-PM,3571.12,3574.78,3568.4,3572.79,95.05
2019-02-17 07-PM,3572.56,3575.86,3564.16,3571.12,93.57
2019-02-17 06-PM,3575.58,3577.77,3565.72,3572.56,141.55
2019-02-17 05-PM,3569.89,3576.72,3569.8,3575.58,114.34
2019-02-17 04-PM,3566.81,3576.69,3562,3569.89,180.3
2019-02-17 03-PM,3571.93,3575.79,3565.71,3566.81,212.96
2019-02-17 02-PM,3568,3576.44,3568,3571.93,79.79
2019-02-17 01-PM,3563.77,3572.57,3553.98,3568,242.77
2019-02-17 12-PM,3582.49,3585.39,3560,3563.77,388.69
2019-02-17 11-AM,3587.67,3597,3576,3582.49,230.13
2019-02-17 10-AM,3599.09,3663.34,3569,3587.67,1198.45
2019-02-17 09-AM,3595.91,3601.24,3594.2,3599.09,81.16
2019-02-17 08-AM,3597.75,3602.04,3593.7,3595.91,68.82
2019-02-17 07-AM,3594.5,3600.88,3592.62,3597.75,78.07
2019-02-17 06-AM,3598.45,3599.84,3588.02,3594.5,130.74
2019-02-17 05-AM,3595.03,3598.45,3590.58,3598.45,94.29
2019-02-17 04-AM,3587.97,3597.5,3584.13,3595.03,203.25
2019-02-17 03-AM,3583.62,3589.07,3583.62,3587.97,63.83
2019-02-17 02-AM,3586.38,3588.71,3579.91,3583.62,31.74
2019-02-17 01-AM,3582.15,3587.81,3572.35,3586.38,95.7
2019-02-17 12-AM,3579.92,3588.41,3570.13,3582.15,123.32
2019-02-16 11-PM,3589.7,3592.46,3575,3579.92,166.12
2019-02-16 10-PM,3596,3596.92,3585.7,3589.7,69.87
2019-02-16 09-PM,3597.69,3600.36,3590.75,3596,133.08
2019-02-16 08-PM,3594.82,3598.79,3590.21,3597.69,56.94
2019-02-16 07-PM,3592.51,3599,3591.22,3594.82,121.72
2019-02-16 06-PM,3592.07,3594.8,3589.14,3592.51,78.91
2019-02-16 05-PM,3594.47,3596.2,3586.7,3592.07,72.0
2019-02-16 04-PM,3597.1,3605.66,3586.39,3594.47,168.36
2019-02-16 03-PM,3598.41,3603.13,3589.01,3597.1,152.24
2019-02-16 02-PM,3597.41,3609,3591.58,3598.41,195.51
2019-02-16 01-PM,3586.23,3604.29,3584.41,3597.41,202.38
2019-02-16 12-PM,3588.17,3607.96,3565.16,3586.23,287.34
2019-02-16 11-AM,3585.81,3591.05,3583.6,3588.17,70.48
2019-02-16 10-AM,3584.05,3591,3582.26,3585.81,155.93
2019-02-16 09-AM,3588.01,3591.56,3580.46,3584.05,73.34
2019-02-16 08-AM,3583.21,3592.81,3583.17,3588.01,90.05
2019-02-16 07-AM,3583.17,3586.72,3576.71,3583.21,110.71
2019-02-16 06-AM,3580.63,3587.77,3576.14,3583.17,87.59
2019-02-16 05-AM,3583.27,3590.71,3580,3580.63,131.6
2019-02-16 04-AM,3588.97,3598.56,3580.21,3583.27,438.46
2019-02-16 03-AM,3578.95,3592.48,3577.75,3588.97,176.3
2019-02-16 02-AM,3574.44,3582.47,3572.4,3578.95,91.09
2019-02-16 01-AM,3573.6,3579.12,3570.95,3574.44,134.94
2019-02-16 12-AM,3566.29,3573.79,3561.96,3573.6,177.5
2019-02-15 11-PM,3564.67,3566.57,3560.71,3566.29,90.12
2019-02-15 10-PM,3564.21,3566.14,3556.6,3564.67,135.34
2019-02-15 09-PM,3565.1,3569.12,3562.38,3564.21,165.95
2019-02-15 08-PM,3562.62,3570.18,3562.38,3565.1,166.12
2019-02-15 07-PM,3566.76,3569.76,3562.62,3562.62,153.45
2019-02-15 06-PM,3564.41,3568.34,3561,3566.76,173.56
2019-02-15 05-PM,3561.77,3569.59,3558.99,3564.41,358.33
2019-02-15 04-PM,3556.46,3561.77,3554.84,3561.77,361.53
2019-02-15 03-PM,3553.24,3563.39,3544.94,3556.46,422.4
2019-02-15 02-PM,3586.85,3620.53,3544.88,3553.24,1074.89
2019-02-15 01-PM,3582.8,3586.95,3574.88,3586.85,330.69
2019-02-15 12-PM,3574.88,3582.82,3572.09,3582.8,195.23
2019-02-15 11-AM,3580.57,3599,3569.32,3574.88,573.09
2019-02-15 10-AM,3570.51,3583.19,3562.59,3580.57,342.11
2019-02-15 09-AM,3575.6,3578.9,3568.62,3570.51,194.61
2019-02-15 08-AM,3576.52,3581.57,3573.83,3575.6,182.5
2019-02-15 07-AM,3578.31,3578.31,3567.77,3576.52,214.16
2019-02-15 06-AM,3576.02,3585.09,3573.84,3578.31,133.23
2019-02-15 05-AM,3580.3,3582.53,3569.32,3576.02,120.87
2019-02-15 04-AM,3573.3,3586.85,3572.24,3580.3,265.12
2019-02-15 03-AM,3569.82,3579.37,3569.82,3573.3,200.91
2019-02-15 02-AM,3570.27,3570.7,3564.64,3569.82,155.65
2019-02-15 01-AM,3563.8,3570.38,3560.51,3570.27,146.63
2019-02-15 12-AM,3560.46,3569.42,3557.71,3563.8,78.29
2019-02-14 11-PM,3562.71,3563.61,3556.94,3560.46,151.98
2019-02-14 10-PM,3569.92,3571.94,3559.66,3562.71,200.19
2019-02-14 09-PM,3565.08,3574.87,3555.08,3569.92,227.08
2019-02-14 08-PM,3572.7,3573.47,3561.71,3565.08,209.76
2019-02-14 07-PM,3574.68,3576.8,3568.83,3572.7,195.99
2019-02-14 06-PM,3569.7,3575.53,3569.61,3574.68,216.92
2019-02-14 05-PM,3567.93,3575.76,3565,3569.7,235.6
2019-02-14 04-PM,3567.66,3578.75,3564.51,3567.93,327.37
2019-02-14 03-PM,3561.23,3572.28,3560.53,3567.66,440.08
2019-02-14 02-PM,3562.84,3565.7,3556.87,3561.23,241.82
2019-02-14 01-PM,3555.72,3565.87,3555.72,3562.84,199.96
2019-02-14 12-PM,3554.17,3562.29,3547.87,3555.72,305.81
2019-02-14 11-AM,3560.61,3569.48,3531.01,3554.17,451.12
2019-02-14 10-AM,3570.4,3571.56,3551.81,3560.61,553.44
2019-02-14 09-AM,3566.11,3572.07,3564.15,3570.4,85.39
2019-02-14 08-AM,3566.72,3575,3563.35,3566.11,144.52
2019-02-14 07-AM,3575.15,3575.72,3552.6,3566.72,270.65
2019-02-14 06-AM,3573.63,3579.53,3571.89,3575.15,89.94
2019-02-14 05-AM,3581.98,3584.6,3567.35,3573.63,436.46
2019-02-14 04-AM,3570.72,3587.96,3570.08,3581.98,264.89
2019-02-14 03-AM,3574.39,3576.35,3570.7,3570.72,85.49
2019-02-14 02-AM,3579.7,3583.31,3570.21,3574.39,162.97
2019-02-14 01-AM,3582.35,3587.41,3576.73,3579.7,231.67
2019-02-14 12-AM,3574.93,3590.74,3572.9,3582.35,181.12
2019-02-13 11-PM,3572.54,3586.53,3570.53,3574.93,205.02
2019-02-13 10-PM,3571.99,3578,3566.57,3572.54,127.57
2019-02-13 09-PM,3568.31,3576.56,3566.67,3571.99,142.23
2019-02-13 08-PM,3572.55,3577.7,3564.13,3568.31,269.11
2019-02-13 07-PM,3578.7,3582.5,3568.6,3572.55,212.29
2019-02-13 06-PM,3577.36,3582.53,3572.66,3578.7,189.29
2019-02-13 05-PM,3574.92,3578.24,3573.77,3577.36,111.62
2019-02-13 04-PM,3561.13,3577.49,3559.4,3574.92,155.61
2019-02-13 03-PM,3571.97,3575.36,3541,3561.13,1234.52
2019-02-13 02-PM,3578.3,3578.94,3570,3571.97,294.98
2019-02-13 01-PM,3580.26,3585.19,3572.53,3578.3,339.48
2019-02-13 12-PM,3574.88,3583.12,3567.69,3580.26,633.87
2019-02-13 11-AM,3579.28,3579.28,3562.6,3574.88,444.98
2019-02-13 10-AM,3580.76,3587.41,3571.91,3579.28,403.21
2019-02-13 09-AM,3580.49,3586.64,3571.2,3580.76,457.0
2019-02-13 08-AM,3589.59,3593.37,3576.33,3580.49,488.18
2019-02-13 07-AM,3597.52,3597.52,3583.5,3589.59,211.76
2019-02-13 06-AM,3601.49,3629.81,3592.68,3597.52,488.64
2019-02-13 05-AM,3593.08,3605,3591.2,3601.49,228.68
2019-02-13 04-AM,3601,3601,3587.61,3593.08,393.52
2019-02-13 03-AM,3598.84,3601,3592.49,3601,213.44
2019-02-13 02-AM,3594.8,3601.34,3588.7,3598.84,405.83
2019-02-13 01-AM,3595.96,3598.01,3589.49,3594.8,138.83
2019-02-13 12-AM,3585.94,3598,3582.87,3595.96,203.08
2019-02-12 11-PM,3580.25,3593.43,3578.99,3585.94,127.76
2019-02-12 10-PM,3577.52,3586.68,3570.31,3580.25,223.65
2019-02-12 09-PM,3604.57,3609.29,3560.18,3577.52,838.71
2019-02-12 08-PM,3598.7,3614.34,3598.43,3604.57,220.93
2019-02-12 07-PM,3597.46,3606.42,3593.59,3598.7,487.41
2019-02-12 06-PM,3581.11,3619.93,3579.08,3597.46,509.32
2019-02-12 05-PM,3576.44,3588.85,3575,3581.11,397.75
2019-02-12 04-PM,3571.8,3584.95,3571.7,3576.44,343.53
2019-02-12 03-PM,3575.6,3580.29,3563,3571.8,704.68
2019-02-12 02-PM,3577.8,3579.59,3571.51,3575.6,401.06
2019-02-12 01-PM,3579.27,3594,3571.26,3577.8,1233.47
2019-02-12 12-PM,3569,3588,3565.08,3579.27,576.52
2019-02-12 11-AM,3562.36,3571.8,3562.2,3569,525.32
2019-02-12 10-AM,3566,3571.81,3556.01,3562.36,611.76
2019-02-12 09-AM,3567.07,3570.42,3559.24,3566,410.85
2019-02-12 08-AM,3575.76,3577.77,3557.18,3567.07,439.75
2019-02-12 07-AM,3579.54,3581.33,3569.64,3575.76,268.28
2019-02-12 06-AM,3579.78,3581.33,3570.64,3579.54,201.34
2019-02-12 05-AM,3579.4,3585.91,3575.89,3579.78,384.33
2019-02-12 04-AM,3573.44,3583.46,3571.92,3579.4,181.45
2019-02-12 03-AM,3566.38,3575.08,3566,3573.44,158.35
2019-02-12 02-AM,3567.9,3572.06,3560.09,3566.38,96.33
2019-02-12 01-AM,3565.91,3575.66,3561.05,3567.9,168.74
2019-02-12 12-AM,3588.7,3591.29,3548.28,3565.91,563.52
2019-02-11 11-PM,3594.7,3596.66,3586.91,3588.7,142.42
2019-02-11 10-PM,3593.2,3598.38,3582.99,3594.7,269.63
2019-02-11 09-PM,3597.98,3600.1,3586,3593.2,288.64
2019-02-11 08-PM,3602.36,3607.94,3593.29,3597.98,282.09
2019-02-11 07-PM,3594.9,3606.17,3593.36,3602.36,235.9
2019-02-11 06-PM,3593.54,3596.93,3588.75,3594.9,251.97
2019-02-11 05-PM,3593.16,3596.8,3586.2,3593.54,221.67
2019-02-11 04-PM,3601.11,3601.56,3578.7,3593.16,576.39
2019-02-11 03-PM,3609,3609.42,3589.85,3601.11,485.36
2019-02-11 02-PM,3599.41,3612.03,3594.56,3609,1011.59
2019-02-11 01-PM,3594.99,3614.52,3589.69,3599.41,588.72
2019-02-11 12-PM,3584,3598,3580.85,3594.99,593.43
2019-02-11 11-AM,3588.83,3591.35,3580.78,3584,230.34
2019-02-11 10-AM,3594.3,3602.92,3580.95,3588.83,303.57
2019-02-11 09-AM,3588.83,3597.42,3584,3594.3,469.89
2019-02-11 08-AM,3597.8,3597.8,3588.81,3588.83,190.13
2019-02-11 07-AM,3595.66,3598.51,3592.7,3597.8,116.44
2019-02-11 06-AM,3586.93,3595.82,3585.63,3595.66,74.24
2019-02-11 05-AM,3595.29,3595.29,3583.59,3586.93,148.44
2019-02-11 04-AM,3594.54,3595.91,3580.01,3595.29,185.1
2019-02-11 03-AM,3598.03,3599.8,3590.83,3594.54,152.61
2019-02-11 02-AM,3602.5,3608.43,3596.71,3598.03,148.58
2019-02-11 01-AM,3609.23,3609.23,3593,3602.5,251.7
2019-02-11 12-AM,3650.37,3652.56,3590,3609.23,712.57
2019-02-10 11-PM,3624.12,3662.43,3615.61,3650.37,490.97
2019-02-10 10-PM,3605.91,3627.75,3603.67,3624.12,186.51
2019-02-10 09-PM,3602,3606.98,3598.89,3605.91,46.59
2019-02-10 08-PM,3606.73,3606.73,3598.19,3602,55.18
2019-02-10 07-PM,3609,3611.61,3600.56,3606.73,118.38
2019-02-10 06-PM,3605.62,3614.61,3602.6,3609,61.45
2019-02-10 05-PM,3610,3615.4,3600.83,3605.62,156.81
2019-02-10 04-PM,3596.1,3621.27,3592.61,3610,413.84
2019-02-10 03-PM,3586.54,3600,3583.27,3596.1,251.05
2019-02-10 02-PM,3596.86,3601,3583.25,3586.54,120.87
2019-02-10 01-PM,3592.32,3600.81,3588,3596.86,135.4
2019-02-10 12-PM,3604.92,3607.19,3591.43,3592.32,195.55
2019-02-10 11-AM,3610.24,3614.81,3600,3604.92,116.8
2019-02-10 10-AM,3600,3611.22,3600,3610.24,217.13
2019-02-10 09-AM,3605.9,3605.99,3597.56,3600,146.0
2019-02-10 08-AM,3600.01,3608,3597.96,3605.9,118.11
2019-02-10 07-AM,3600.12,3606.48,3576.16,3600.01,431.47
2019-02-10 06-AM,3620.45,3620.45,3595,3600.12,248.05
2019-02-10 05-AM,3619.63,3623.32,3614,3620.45,112.08
2019-02-10 04-AM,3615.91,3625.1,3614.7,3619.63,181.17
2019-02-10 03-AM,3617.79,3621.93,3612.6,3615.91,76.13
2019-02-10 02-AM,3617.63,3623.94,3615.29,3617.79,75.09
2019-02-10 01-AM,3614.74,3620.3,3611.47,3617.63,118.25
2019-02-10 12-AM,3622.62,3631.99,3614.74,3614.74,82.62
2019-02-09 11-PM,3620.01,3629.43,3614.74,3622.62,75.46
2019-02-09 10-PM,3621.96,3624.67,3609.3,3620.01,85.98
2019-02-09 09-PM,3615.9,3623.96,3612.28,3621.96,70.07
2019-02-09 08-PM,3611.08,3616.87,3610,3615.9,138.46
2019-02-09 07-PM,3605.86,3614.29,3604.99,3611.08,157.0
2019-02-09 06-PM,3601.94,3608.37,3598.86,3605.86,126.95
2019-02-09 05-PM,3607.77,3608.58,3599.01,3601.94,198.34
2019-02-09 04-PM,3604.94,3614.04,3589.52,3607.77,171.3
2019-02-09 03-PM,3619.32,3620.5,3599.56,3604.94,275.78
2019-02-09 02-PM,3622.1,3639.74,3608.96,3619.32,262.01
2019-02-09 01-PM,3613.17,3632.25,3613,3622.1,161.92
2019-02-09 12-PM,3622.51,3626.74,3602.81,3613.17,200.35
2019-02-09 11-AM,3624.38,3627.79,3620,3622.51,157.0
2019-02-09 10-AM,3626.46,3634.72,3622,3624.38,155.15
2019-02-09 09-AM,3624.71,3632.8,3614.03,3626.46,137.52
2019-02-09 08-AM,3619.81,3638.68,3615.75,3624.71,317.54
2019-02-09 07-AM,3609,3627.97,3608.34,3619.81,174.99
2019-02-09 06-AM,3608.24,3613.27,3605.88,3609,95.39
2019-02-09 05-AM,3612.55,3613.42,3605.75,3608.24,55.26
2019-02-09 04-AM,3608.48,3616.53,3604.25,3612.55,257.74
2019-02-09 03-AM,3608.59,3613.77,3599.99,3608.48,167.04
2019-02-09 02-AM,3612.69,3617.27,3600.41,3608.59,179.15
2019-02-09 01-AM,3621.33,3621.33,3608.27,3612.69,99.71
2019-02-09 12-AM,3622.94,3633,3607.59,3621.33,334.38
2019-02-08 11-PM,3591.51,3628.01,3590.38,3622.94,265.67
2019-02-08 10-PM,3596.05,3608.1,3588.67,3591.51,249.03
2019-02-08 09-PM,3621.79,3626.32,3572.74,3596.05,895.37
2019-02-08 08-PM,3638.13,3638.13,3621.18,3621.79,377.9
2019-02-08 07-PM,3620.05,3638.69,3619.55,3638.13,414.35
2019-02-08 06-PM,3629.4,3642,3613.81,3620.05,867.6
2019-02-08 05-PM,3663.1,3670,3606.57,3629.4,1364.7
2019-02-08 04-PM,3452.18,3711.04,3438.75,3663.1,2623.07
2019-02-08 03-PM,3411.84,3453.04,3407.52,3452.18,1120.81
2019-02-08 02-PM,3403.24,3422.19,3400,3411.84,976.28
2019-02-08 01-PM,3393.94,3407.4,3391.72,3403.24,757.04
2019-02-08 12-PM,3393.04,3410.51,3388.38,3393.94,683.92
2019-02-08 11-AM,3388.46,3397,3385,3393.04,404.69
2019-02-08 10-AM,3382.45,3393.06,3380.74,3388.46,584.53
2019-02-08 09-AM,3366.1,3410,3365.22,3382.45,724.92
2019-02-08 08-AM,3355.79,3383.03,3355.78,3366.1,425.11
2019-02-08 07-AM,3365.9,3365.9,3353.34,3355.79,510.56
2019-02-08 06-AM,3365.92,3367.29,3362.67,3365.9,78.24
2019-02-08 05-AM,3356.83,3367.29,3356.82,3365.92,151.04
2019-02-08 04-AM,3359.74,3360.68,3356.83,3356.83,96.46
2019-02-08 03-AM,3353.34,3365,3352.02,3359.74,248.67
2019-02-08 02-AM,3354.8,3359.19,3337.91,3353.34,413.71
2019-02-08 01-AM,3358.09,3359.74,3353.04,3354.8,58.45
2019-02-08 12-AM,3359.33,3361.28,3355.72,3358.09,96.52
2019-02-07 11-PM,3364.46,3364.46,3355.53,3359.33,135.75
2019-02-07 10-PM,3358.67,3365,3355.81,3364.46,111.64
2019-02-07 09-PM,3359.7,3363.9,3355.37,3358.67,111.84
2019-02-07 08-PM,3358.92,3360.44,3350,3359.7,164.62
2019-02-07 07-PM,3358.79,3361.21,3353.58,3358.92,191.69
2019-02-07 06-PM,3360.71,3363.5,3357.08,3358.79,127.95
2019-02-07 05-PM,3362.03,3364.19,3353.5,3360.71,187.08
2019-02-07 04-PM,3364.7,3367.71,3361.33,3362.03,192.44
2019-02-07 03-PM,3365.16,3365.88,3358.95,3364.7,536.23
2019-02-07 02-PM,3363.14,3365.9,3359.28,3365.16,585.13
2019-02-07 01-PM,3361.49,3373.41,3360.4,3363.14,280.91
2019-02-07 12-PM,3366.81,3370.24,3358.16,3361.49,306.02
2019-02-07 11-AM,3378.5,3379.5,3366.8,3366.81,171.76
2019-02-07 10-AM,3375.11,3383.29,3373.16,3378.5,165.49
2019-02-07 09-AM,3376,3377.2,3371.7,3375.11,139.74
2019-02-07 08-AM,3371.68,3376.39,3368,3376,174.91
2019-02-07 07-AM,3369.79,3375.55,3365.83,3371.68,91.23
2019-02-07 06-AM,3370,3373.91,3363.84,3369.79,119.5
2019-02-07 05-AM,3371.36,3372.44,3369.7,3370,34.43
2019-02-07 04-AM,3374.47,3375.59,3369.99,3371.36,98.87
2019-02-07 03-AM,3370.17,3374.47,3367.23,3374.47,58.67
2019-02-07 02-AM,3369,3371.17,3367.56,3370.17,60.19
2019-02-07 01-AM,3365.37,3372.08,3365.37,3369,136.48
2019-02-07 12-AM,3364.62,3368.35,3360.97,3365.37,110.99
2019-02-06 11-PM,3368.07,3370.24,3363.46,3364.62,71.08
2019-02-06 10-PM,3365.44,3374.94,3365.02,3368.07,146.28
2019-02-06 09-PM,3364.13,3369.06,3357.29,3365.44,269.82
2019-02-06 08-PM,3362.19,3365.98,3360.89,3364.13,103.21
2019-02-06 07-PM,3367.82,3368.85,3356.66,3362.19,197.57
2019-02-06 06-PM,3364.94,3371.62,3347.73,3367.82,258.91
2019-02-06 05-PM,3370.7,3370.93,3358.36,3364.94,251.8
2019-02-06 04-PM,3372.9,3387.1,3364.91,3370.7,326.76
2019-02-06 03-PM,3362.8,3373.31,3328.7,3372.9,572.3
2019-02-06 02-PM,3366.59,3371.66,3357.5,3362.8,263.09
2019-02-06 01-PM,3370.01,3370.01,3360.12,3366.59,131.55
2019-02-06 12-PM,3363.2,3372.2,3356.29,3370.01,157.55
2019-02-06 11-AM,3368.55,3371.88,3359.32,3363.2,305.67
2019-02-06 10-AM,3367.82,3370.71,3355.6,3368.55,321.54
2019-02-06 09-AM,3371.84,3375.3,3365.31,3367.82,234.64
2019-02-06 08-AM,3378.5,3379.3,3367.4,3371.84,147.65
2019-02-06 07-AM,3374,3378.84,3373.85,3378.5,163.13
2019-02-06 06-AM,3372.9,3375,3370.68,3374,173.35
2019-02-06 05-AM,3370.1,3375,3370,3372.9,125.7
2019-02-06 04-AM,3378.82,3378.82,3364.89,3370.1,187.03
2019-02-06 03-AM,3376.28,3380.23,3372.44,3378.82,224.46
2019-02-06 02-AM,3378.83,3384.04,3372.01,3376.28,132.72
2019-02-06 01-AM,3418.9,3420.51,3353,3378.83,1034.04
2019-02-06 12-AM,3431.39,3445.6,3413.31,3418.9,337.52
2019-02-05 11-PM,3424.23,3433.48,3419.1,3431.39,70.42
2019-02-05 10-PM,3421.73,3427,3419.96,3424.23,127.63
2019-02-05 09-PM,3426.64,3429.13,3420.47,3421.73,135.76
2019-02-05 08-PM,3424.17,3433.76,3421.78,3426.64,181.14
2019-02-05 07-PM,3420.8,3430.01,3414.85,3424.17,207.08
2019-02-05 06-PM,3419.82,3435,3418.76,3420.8,321.03
2019-02-05 05-PM,3418.18,3424.57,3415.74,3419.82,126.79
2019-02-05 04-PM,3422.16,3422.16,3415.12,3418.18,188.53
2019-02-05 03-PM,3416.93,3423.62,3413,3422.16,227.7
2019-02-05 02-PM,3426.52,3429.75,3416.91,3416.93,139.99
2019-02-05 01-PM,3420.78,3426.55,3420.23,3426.52,160.88
2019-02-05 12-PM,3422.12,3429,3418.57,3420.78,314.53
2019-02-05 11-AM,3426.37,3428.24,3419.15,3422.12,128.99
2019-02-05 10-AM,3429.46,3431.61,3420.57,3426.37,261.71
2019-02-05 09-AM,3415.99,3434.05,3414.12,3429.46,369.94
2019-02-05 08-AM,3417.46,3420.35,3413.28,3415.99,98.41
2019-02-05 07-AM,3418.52,3419.99,3413.03,3417.46,136.76
2019-02-05 06-AM,3417.86,3420.21,3415.52,3418.52,65.58
2019-02-05 05-AM,3415.1,3421.28,3411,3417.86,206.9
2019-02-05 04-AM,3413.56,3419.21,3410.88,3415.1,108.58
2019-02-05 03-AM,3410.67,3416.5,3408.17,3413.56,78.16
2019-02-05 02-AM,3402.5,3417.06,3396,3410.67,210.14
2019-02-05 01-AM,3410.05,3411.67,3400,3402.5,66.77
2019-02-05 12-AM,3410.87,3410.87,3403.4,3410.05,112.2
2019-02-04 11-PM,3409.76,3415,3405.58,3410.87,106.21
2019-02-04 10-PM,3416.65,3420.95,3404.35,3409.76,150.56
2019-02-04 09-PM,3416,3422.93,3414.93,3416.65,179.22
2019-02-04 08-PM,3419.7,3422.27,3413.87,3416,132.14
2019-02-04 07-PM,3417.14,3423.39,3412.03,3419.7,106.9
2019-02-04 06-PM,3414.09,3423.96,3411.5,3417.14,273.99
2019-02-04 05-PM,3411.5,3417.74,3410.5,3414.09,85.89
2019-02-04 04-PM,3413.21,3417.83,3411,3411.5,126.95
2019-02-04 03-PM,3405.57,3414.51,3403.92,3413.21,175.49
2019-02-04 02-PM,3408.6,3415.04,3404.35,3405.57,163.99
2019-02-04 01-PM,3407.8,3411.11,3403.3,3408.6,186.59
2019-02-04 12-PM,3397.57,3409.59,3394.85,3407.8,164.78
2019-02-04 11-AM,3407.91,3411.85,3396.54,3397.57,220.91
2019-02-04 10-AM,3403.73,3411.29,3400.02,3407.91,104.6
2019-02-04 09-AM,3421.23,3424.72,3401.77,3403.73,237.5
2019-02-04 08-AM,3419.66,3439.46,3417.71,3421.23,202.95
2019-02-04 07-AM,3416.04,3421.27,3414.34,3419.66,42.41
2019-02-04 06-AM,3414.98,3424.61,3414.26,3416.04,52.54
2019-02-04 05-AM,3415.4,3416.95,3409.48,3414.98,64.41
2019-02-04 04-AM,3414.18,3420.99,3413.21,3415.4,86.95
2019-02-04 03-AM,3413.67,3416.77,3410.56,3414.18,85.36
2019-02-04 02-AM,3422.1,3423.35,3408.65,3413.67,129.83
2019-02-04 01-AM,3417.92,3423.53,3411.72,3422.1,104.86
2019-02-04 12-AM,3414.82,3425.14,3412.75,3417.92,59.07
2019-02-03 11-PM,3405.71,3420.3,3400.29,3414.82,219.23
2019-02-03 10-PM,3394.6,3405.71,3390.49,3405.71,149.25
2019-02-03 09-PM,3404.14,3404.14,3384.67,3394.6,145.87
2019-02-03 08-PM,3403.97,3407.66,3395.41,3404.14,187.33
2019-02-03 07-PM,3421.93,3430.51,3390,3403.97,315.01
2019-02-03 06-PM,3418.41,3423.5,3417,3421.93,61.6
2019-02-03 05-PM,3426.5,3426.5,3417,3418.41,60.92
2019-02-03 04-PM,3421.71,3426.5,3419.43,3426.5,67.53
2019-02-03 03-PM,3421.22,3424,3409.04,3421.71,130.44
2019-02-03 02-PM,3426.09,3426.24,3418.26,3421.22,96.21
2019-02-03 01-PM,3423.26,3429.94,3421.91,3426.09,108.36
2019-02-03 12-PM,3421.24,3424.22,3413.5,3423.26,29.95
2019-02-03 11-AM,3424.23,3426.48,3415.58,3421.24,106.75
2019-02-03 10-AM,3416.98,3429,3414.29,3424.23,46.34
2019-02-03 09-AM,3423.33,3423.51,3414.29,3416.98,41.26
2019-02-03 08-AM,3425.84,3427.3,3402.6,3423.33,110.43
2019-02-03 07-AM,3434.29,3434.29,3418.03,3425.84,161.08
2019-02-03 06-AM,3440.07,3444.81,3423.62,3434.29,171.86
2019-02-03 05-AM,3443.4,3443.74,3433.55,3440.07,107.29
2019-02-03 04-AM,3442,3446.18,3427.16,3443.4,128.2
2019-02-03 03-AM,3441.63,3446.49,3435.29,3442,49.28
2019-02-03 02-AM,3453.43,3453.43,3433,3441.63,116.14
2019-02-03 01-AM,3458.4,3458.4,3443.21,3453.43,76.75
2019-02-03 12-AM,3462.82,3476.33,3451.12,3458.4,126.81
2019-02-02 11-PM,3436.21,3485,3428.84,3462.82,615.16
2019-02-02 10-PM,3430.49,3444.97,3428.65,3436.21,125.81
2019-02-02 09-PM,3430.93,3435.61,3428.68,3430.49,62.29
2019-02-02 08-PM,3435.81,3438.89,3429.42,3430.93,103.54
2019-02-02 07-PM,3431.65,3442.76,3430.63,3435.81,113.8
2019-02-02 06-PM,3430.36,3432.36,3425.18,3431.65,43.55
2019-02-02 05-PM,3428.36,3434.5,3421.87,3430.36,68.63
2019-02-02 04-PM,3426.54,3429.25,3419.79,3428.36,72.17
2019-02-02 03-PM,3438,3438.22,3421.35,3426.54,101.46
